events,legs,total_return,cagr,max_dd,sharpe,exposure,leg_winrate,leg_pf,event_winrate,event_pf,avg_event,worst_event,best_event,z_thr,aftershock_gap,aftershock_win,n_picks,hold_hours,target_risk
29,145,-0.008689658671475642,-0.001924290154354913,-0.3686744596620726,0.1129931258945355,0.009487379520346277,0.6068965517241379,1.1546698646606173,0.5862068965517241,1.0423543024302286,0.0009739464123532207,-0.17445558672682882,0.09480782789410552,3.0,48.0,120.0,5,12,0.06
29,145,-0.17834654859728516,-0.04242625341402406,-0.5676220214936976,0.1011343985379199,0.009487379520346277,0.6068965517241379,1.1546698646606173,0.5862068965517241,1.0236484779035242,0.000904044515869698,-0.2907593112113813,0.14015143955379572,3.0,48.0,120.0,5,12,0.1
29,145,0.5040913341885223,0.09426751689733637,-0.23857241258568496,0.5756342313989371,0.01824496061605053,0.6413793103448275,2.1188671369932424,0.6551724137931034,1.9805944478483295,0.014651818495285778,-0.11691184309024831,0.09786546383256113,3.0,48.0,120.0,5,24,0.06
29,145,0.7854483971009161,0.13647356109501207,-0.3853430961879646,0.5756342313989372,0.01824496061605053,0.6413793103448275,2.1188671369932424,0.6551724137931034,1.9805944478483295,0.02441969749214297,-0.1948530718170805,0.1631091063876019,3.0,48.0,120.0,5,24,0.1
29,145,0.7020306229954119,0.12453586818953499,-0.1999641304856402,0.782461850489668,0.02700254171175479,0.6482758620689655,2.7524350843999708,0.7241379310344828,2.8436369859870387,0.01864667632437579,-0.08756611507499246,0.1317173986805562,3.0,48.0,120.0,5,36,0.06
29,145,1.2460432839863782,0.19551815190751265,-0.32181979792694937,0.782461850489668,0.02700254171175479,0.6482758620689655,2.7524350843999708,0.7241379310344828,2.843636985987039,0.031077793873959654,-0.14594352512498746,0.21952899780092702,3.0,48.0,120.0,5,36,0.1
29,232,-0.02162123590897369,-0.004812419546276203,-0.378849925316161,0.10220504177489695,0.009487379520346277,0.603448275862069,1.1328038719446265,0.5862068965517241,1.0340669221111805,0.0007987642057671042,-0.2022527065629136,0.09387912202301646,3.0,48.0,120.0,8,12,0.06
29,232,-0.20948704184561007,-0.05055668899493759,-0.5780576789283274,0.0833707421994351,0.009487379520346277,0.603448275862069,1.1328038719446265,0.5862068965517241,1.0046461364148231,0.00018122225681632304,-0.33708784427152266,0.12570173917954944,3.0,48.0,120.0,8,12,0.1
29,232,0.5137042794017856,0.09580715691682529,-0.2530585552093171,0.579134049665564,0.01824496061605053,0.6551724137931034,2.022799084633694,0.7241379310344828,1.9725801320010354,0.014962417553133179,-0.11752150900675884,0.10623515401396706,3.0,48.0,120.0,8,24,0.06
29,232,0.8004510589689005,0.1385742191900543,-0.40502358532310145,0.5791340496655641,0.01824496061605053,0.6551724137931034,2.022799084633694,0.7241379310344828,1.9725801320010354,0.024937362588555306,-0.19586918167793144,0.17705859002327845,3.0,48.0,120.0,8,24,0.1
29,232,0.6648306361190846,0.11906479951867532,-0.2052510594499506,0.7518894764956953,0.02700254171175479,0.646551724137931,2.5162516017226255,0.7241379310344828,2.6483697151744994,0.01775436652259456,-0.11181470574897058,0.1241951369663633,3.0,48.0,120.0,8,36,0.06
29,232,1.163451984442894,0.18567395255953878,-0.33302890382239414,0.751889476495695,0.02700254171175479,0.646551724137931,2.5162516017226255,0.7241379310344828,2.6483697151745,0.029590610870990932,-0.186357842914951,0.20699189494393883,3.0,48.0,120.0,8,36,0.1
